67, F, W, Y,44000,168292,2,1
45, M, W, Y,61000,97262,3,1
49, F, B, N,33000,36104,5,3
34, F, B, Y,49000,134111,5,9
23, M, B, Y,32000,50721,1,7
21, F, W, Y,54000,118803,1,0
46, F, B, N,54000,15106,5,0
38, F, B, Y,42000,30496,0,0
34, M, B, N,56000,101599,2,8
58, F, W, N,59000,85615,8,7
64, M, W, N,36000,85209,4,9
42, F, B, N,23000,40577,1,1
27, F, B, Y,47000,100885,5,4
50, F, W, N,23000,107507,3,4
36, M, B, Y,22000,26572,9,8
28, F, W, N,36000,78547,2,8
46, F, B, Y,27000,27689,3,8
32, M, B, Y,60000,14400,4,7
63, F, W, N,55000,38639,6,4
48, F, W, N,55000,132721,2,8
47, F, W, N,32000,156991,1,6
20, M, B, N,53000,131995,4,6
30, F, W, N,51000,125958,8,1
25, M, B, N,22000,146510,6,4
56, M, B, Y,58000,120775,6,5
48, F, B, N,55000,128066,1,0
32, F, B, N,48000,134637,7,4
49, F, B, Y,48000,90032,1,0
56, F, B, N,57000,99790,5,5
66, F, W, N,20000,169382,7,7
59, F, W, N,30000,39418,6,1
59, F, W, Y,54000,142340,4,8
37, F, B, N,51000,65943,8,1
27, F, W, N,42000,149246,1,0
39, F, B, Y,65000,81373,6,5
67, M, B, Y,36000,104281,1,0
20, M, B, N,53000,35306,8,4
36, F, W, Y,68000,105668,4,1
31, M, B, Y,30000,36234,8,4
64, F, B, N,62000,41978,3,7
48, F, W, Y,48000,131757,5,1
41, M, B, Y,69000,150160,2,0
34, F, B, Y,43000,93342,4,6
23, M, B, N,42000,160934,9,2
51, M, B, N,33000,61244,8,0
32, M, B, Y,36000,147150,6,5
48, F, B, Y,33000,65221,3,8
31, M, W, Y,39000,150764,5,4
22, F, W, Y,25000,156666,8,1
32, F, W, N,36000,24029,7,8
44, M, W, Y,69000,47777,5,3
21, M, B, Y,44000,160553,2,7
24, F, B, N,65000,73394,3,9
54, M, W, Y,41000,151821,8,8
39, F, B, Y,24000,51128,1,1
27, F, B, N,46000,124836,1,6
59, M, B, Y,50000,15405,5,9
40, M, W, Y,63000,116475,8,5
36, M, W, N,53000,121050,5,6
45, M, W, Y,62000,80206,6,8
58, F, W, Y,61000,92043,6,3
68, M, B, N,23000,120783,1,7
56, F, B, Y,49000,71054,3,0
68, F, B, N,69000,112543,6,6
43, M, B, N,59000,125408,8,9
49, F, B, N,67000,136928,8,6
48, F, W, N,67000,25083,8,6
68, M, B, Y,46000,14872,3,9
57, F, B, Y,35000,148371,1,9
29, F, B, Y,62000,89649,5,8
33, M, W, Y,29000,90842,7,8
63, M, W, N,52000,15844,0,9
62, F, B, Y,32000,73210,2,5
42, M, B, Y,52000,30036,8,6
26, M, B, N,42000,43748,3,8
25, F, W, N,38000,98845,9,1
64, F, W, N,60000,50869,8,4
66, M, B, N,41000,59951,9,8
52, F, W, Y,44000,61498,7,8
68, M, B, N,29000,71722,5,9
45, M, W, N,43000,160854,6,0
21, M, B, Y,69000,87068,4,2
25, M, B, N,28000,29280,7,3
43, F, B, N,40000,147145,5,8
29, F, W, Y,52000,151736,1,2
34, M, W, N,39000,130545,1,9
30, M, W, N,24000,55587,7,0
46, M, W, N,26000,33584,0,7
57, F, W, N,20000,112298,9,9
36, M, B, Y,25000,137318,2,5
21, M, B, N,23000,38679,0,1
42, M, B, N,46000,136919,4,5
39, M, W, N,53000,73291,5,0
28, M, B, Y,26000,29019,8,8
62, F, B, Y,54000,123646,7,6
51, F, W, N,27000,152669,1,5
67, F, W, N,62000,59823,2,9
31, F, W, Y,65000,59519,1,9
42, F, W, Y,55000,50118,7,7
45, F, W, Y,35000,88851,9,3
59, M, W, N,41000,34374,6,3
55, F, B, N,21000,123098,6,9
29, M, B, Y,43000,30585,6,1
65, M, W, Y,46000,119458,0,0
63, M, B, Y,25000,130433,6,8
48, M, B, Y,64000,13240,5,6
53, F, B, N,33000,39349,1,7
45, F, W, Y,28000,148568,7,0
37, F, B, Y,37000,136758,6,5
20, M, W, N,67000,72051,3,2
69, M, W, N,54000,152098,9,6
52, M, W, N,68000,125074,6,0
42, M, B, Y,67000,72268,1,7
45, M, B, N,29000,70301,9,2
58, M, B, Y,59000,96109,2,1
42, M, W, N,61000,68042,0,8
69, M, B, N,38000,11552,1,6
32, M, B, N,65000,78096,2,3
57, M, B, N,45000,11067,5,3
24, M, W, N,47000,42693,9,5
60, F, W, N,57000,41009,2,2
32, M, B, Y,66000,46171,5,4
68, M, B, Y,52000,100524,6,6
40, F, W, Y,60000,167004,9,5
32, M, W, N,54000,105608,6,8
61, F, B, N,21000,97808,2,1
55, M, B, Y,28000,53967,0,3
66, F, B, N,21000,88948,6,1
39, M, W, Y,47000,146280,8,5
58, M, B, Y,59000,11381,0,5
20, M, W, Y,30000,79520,9,0
58, F, W, Y,44000,94343,0,2
26, F, B, Y,59000,127926,8,5
62, F, B, Y,57000,53523,7,6
63, F, W, N,32000,107274,1,6
32, M, B, Y,38000,85337,8,9
42, F, W, N,52000,38059,5,9
22, M, B, N,62000,42925,7,0
22, F, W, Y,69000,123227,2,9
45, M, W, Y,24000,29514,0,4
25, M, W, Y,60000,96062,1,5
69, F, B, N,33000,84748,7,5
47, F, B, Y,40000,113871,4,3
44, M, W, N,43000,39626,1,7
59, M, W, N,49000,133081,2,0
38, F, B, N,50000,15672,2,3
53, M, W, N,53000,21383,1,5
23, M, W, N,28000,163948,8,0
46, F, B, N,69000,142534,9,4
38, F, W, N,33000,39562,4,0
64, F, B, Y,24000,109456,0,2
56, F, W, N,27000,127260,2,0
54, F, B, N,35000,161248,7,3
21, M, B, N,38000,73765,6,5
26, M, W, N,59000,59744,1,7
27, M, B, Y,30000,62454,0,5
30, M, B, N,48000,41226,7,3
61, M, W, Y,61000,126027,4,8
63, F, W, N,55000,78943,1,4
38, M, W, N,45000,72765,9,9
30, F, B, Y,47000,152031,7,0
24, M, B, N,60000,22035,8,1
63, F, B, N,33000,96486,2,7
68, F, B, Y,43000,144627,0,3
30, M, B, Y,55000,53798,1,7
44, M, B, N,51000,163590,8,9
40, F, B, Y,22000,12874,9,7
60, F, B, Y,36000,11156,9,5
45, F, W, N,47000,20878,1,1
50, F, B, Y,57000,37400,5,3
38, F, W, Y,48000,118618,9,3
53, M, W, N,31000,166254,2,1
22, M, B, Y,66000,56090,3,0
42, M, W, Y,40000,154496,4,2
59, F, B, Y,59000,163822,9,5
48, M, W, Y,66000,109344,6,2
54, F, W, Y,65000,155621,5,9
68, F, B, N,34000,140278,2,6
25, F, B, Y,60000,38379,1,2
69, F, W, N,24000,140721,1,0
65, M, W, Y,44000,144528,6,6
58, F, B, Y,56000,95185,7,5
31, M, W, Y,38000,62798,3,3
51, M, B, N,26000,67539,8,1
56, M, B, N,60000,122883,8,2
44, F, B, N,25000,25988,8,4
64, F, B, N,36000,169653,7,8
31, F, B, Y,51000,20416,1,5
35, F, W, N,36000,162531,2,9
55, M, W, N,58000,147707,0,5
68, M, W, Y,28000,135658,6,9
65, F, B, Y,43000,100662,9,3
52, F, W, N,42000,134480,4,4
35, F, B, N,21000,56158,4,4
34, F, B, N,37000,144370,0,8
42, M, B, Y,34000,58141,3,5
66, F, B, Y,22000,66916,5,9
36, F, W, N,56000,51120,8,2
30, F, W, N,57000,159509,6,8
28, F, W, Y,61000,39747,1,7
21, F, W, Y,51000,153834,2,6
45, M, W, N,64000,50132,2,0
48, M, W, Y,68000,108913,2,8
60, M, W, N,48000,88513,7,9
53, M, W, Y,30000,14307,3,6
24, F, B, Y,23000,12905,0,7
53, F, W, N,49000,159112,4,9
68, M, W, N,27000,73345,4,3
56, F, W, N,59000,162372,4,9
43, F, W, N,48000,36376,7,5
48, M, B, N,42000,40527,4,0
39, F, B, N,34000,129374,4,1
24, M, B, Y,61000,167539,5,8
68, F, W, N,40000,40366,5,1
29, F, W, N,61000,63295,1,2
23, M, W, Y,38000,88938,6,3
60, F, B, Y,21000,145936,7,7
46, F, B, Y,35000,83883,2,7
22, F, B, Y,50000,63722,3,7
21, F, W, N,38000,63193,7,8
61, M, W, N,32000,62065,0,0
50, M, B, N,35000,112037,6,1
49, M, W, Y,42000,41354,3,6
67, F, W, N,59000,14338,4,6
59, M, B, Y,55000,121192,3,9
61, F, W, N,37000,13582,7,0
30, F, W, N,54000,166680,0,4
46, F, B, N,51000,158477,3,7
50, M, B, Y,29000,92361,8,2
66, F, W, N,48000,69090,8,7
65, M, B, Y,48000,79458,1,3
50, F, W, N,46000,39096,7,8
24, M, B, N,65000,42029,7,0
41, F, W, N,53000,109741,2,7
46, M, W, N,26000,117662,8,6
25, F, W, N,67000,31173,7,2
32, F, B, N,68000,158333,1,5
56, M, W, N,54000,26742,1,1
57, F, B, Y,27000,77061,3,9
52, M, W, N,37000,75908,2,1
58, F, B, N,47000,65973,6,9
55, F, W, Y,26000,111375,3,1
51, M, W, Y,21000,61416,9,5
23, M, B, Y,52000,46079,0,9
21, F, W, Y,22000,111727,3,9
62, M, W, Y,43000,25659,3,3
66, M, W, Y,55000,143305,6,6
47, M, W, N,47000,62023,3,7
42, F, W, Y,42000,60588,7,2
68, M, W, N,59000,163651,1,6
58, F, W, Y,41000,35578,7,3
56, F, B, N,26000,38245,0,7
32, M, B, Y,65000,82528,8,7
33, M, B, N,22000,43361,4,0
40, M, B, N,48000,133425,6,4
34, M, B, N,37000,140646,2,0
48, M, W, Y,55000,109883,0,5
32, F, W, N,41000,49297,0,4
29, M, W, Y,30000,167083,6,7
52, F, W, Y,59000,154383,9,5
24, M, B, N,23000,45371,7,9
55, F, B, N,26000,45634,6,6
42, M, W, Y,24000,25156,5,0
24, F, B, N,37000,82347,9,1
63, M, W, N,45000,100722,2,7
50, F, B, Y,43000,60006,1,5
68, F, W, Y,68000,108570,2,2
69, M, B, N,26000,134271,3,5
57, F, B, N,33000,65947,9,0
35, F, W, N,36000,77930,6,7
20, F, W, N,40000,15143,5,9
45, F, B, N,34000,26464,2,1
21, F, W, N,66000,149223,0,3
36, F, B, Y,66000,147843,2,7
24, F, B, Y,31000,114789,5,4
34, M, W, Y,27000,72163,7,8
53, F, W, Y,30000,107408,9,5
53, F, B, N,66000,76776,6,4
38, F, B, Y,27000,15341,8,1
56, F, W, N,24000,142515,3,0
55, M, B, Y,26000,107174,6,9
50, F, B, N,62000,76648,0,0
52, M, B, Y,22000,79003,4,9
34, F, W, N,67000,98188,4,2
33, F, B, N,27000,36775,4,9
23, M, B, N,62000,41181,1,4
23, F, W, Y,52000,149425,8,9
29, F, B, N,22000,11597,1,6
56, M, B, N,59000,68430,5,1
42, F, W, Y,60000,93449,1,1
39, F, W, Y,51000,49401,6,5
32, M, B, Y,55000,99765,7,0
52, F, B, Y,25000,151341,7,2
69, M, W, Y,60000,84042,9,6
21, F, W, Y,31000,169196,8,5
32, M, B, N,43000,127799,3,0
48, F, B, Y,58000,115324,6,7
56, F, B, N,60000,39863,2,4
47, F, B, Y,37000,145498,6,3
31, M, B, N,56000,123003,7,5
60, F, W, N,21000,145080,9,7
62, F, B, Y,60000,43547,6,1
21, M, B, N,65000,30988,0,9
39, M, B, N,33000,79603,0,2
22, M, B, Y,23000,105074,7,8
53, M, B, Y,33000,103503,8,2
61, M, B, N,69000,34546,1,4
66, F, W, Y,65000,14108,2,4
63, F, B, Y,41000,35055,6,8
20, M, B, N,61000,94586,9,3
32, M, B, N,25000,32072,1,0
43, F, W, Y,28000,131292,7,5
32, M, W, Y,63000,136186,6,4
34, F, B, N,40000,169386,2,5
51, F, B, N,30000,47938,4,7
45, M, W, N,33000,60795,8,2
57, M, B, Y,26000,167817,5,1
67, F, B, Y,55000,120154,4,6
32, F, B, Y,64000,27062,2,5
34, F, W, N,59000,124359,1,2
63, M, B, N,27000,94863,6,6
44, F, B, Y,60000,11338,9,6
55, M, B, N,35000,97612,2,0
61, M, W, Y,66000,73684,0,0
69, M, B, Y,36000,145821,1,4
66, M, B, N,42000,82760,6,0
26, M, B, Y,33000,124325,1,7
37, F, W, Y,34000,18909,0,0
48, F, W, Y,28000,41408,1,9
69, M, B, N,32000,163401,4,8
61, F, B, N,26000,72463,9,8
62, M, B, Y,33000,107717,5,2
60, F, W, N,63000,33824,3,6
46, M, B, N,51000,115828,4,1
62, F, W, N,59000,142384,3,2
21, M, W, N,22000,155068,0,5
54, M, B, Y,44000,156636,7,6
59, F, B, N,57000,111236,1,7
64, M, B, Y,40000,114745,6,1
39, F, B, N,29000,103556,4,9
42, F, B, N,61000,165296,8,4
61, M, B, Y,23000,15112,3,3
21, F, W, Y,40000,66325,7,0
58, F, W, N,56000,114388,3,4
35, F, B, Y,25000,88274,6,3
61, M, W, N,67000,43535,3,4
24, M, W, N,26000,136477,8,7
67, M, W, N,64000,48994,3,1
61, M, W, N,33000,28823,1,9
47, M, B, Y,61000,50093,4,5
53, M, W, Y,52000,64203,7,5
54, M, B, N,44000,21254,0,6
39, F, W, N,65000,97370,7,6
56, F, W, N,49000,83424,7,1
50, M, W, Y,38000,15852,3,1
67, F, B, N,53000,20359,6,3
36, M, W, N,32000,74519,8,7
47, F, W, Y,37000,55390,3,4
42, M, W, N,61000,63448,9,5
41, M, B, N,47000,124289,0,8
30, F, B, N,35000,164700,6,5
21, M, W, Y,41000,39867,1,3
31, M, B, N,28000,153640,8,9
32, M, W, Y,24000,103922,8,1
61, F, B, Y,33000,40424,3,8
51, F, W, N,67000,162167,4,0
24, M, W, N,60000,167274,4,3
26, M, W, N,66000,97762,0,8
29, M, W, N,27000,97174,7,2
48, F, W, N,36000,159077,9,1
43, M, B, N,62000,149598,9,0
52, F, B, N,38000,37301,4,2
31, M, W, Y,50000,38916,3,5
45, F, W, N,48000,129536,4,5
68, F, W, Y,57000,151082,3,3
61, F, W, Y,42000,142994,9,2
56, F, B, Y,66000,154240,3,6
69, M, B, Y,44000,155920,0,8
60, M, B, N,45000,78873,1,5
69, M, W, Y,21000,10870,7,2
60, M, W, Y,33000,83117,1,5
22, F, B, Y,50000,155967,3,8
22, F, W, Y,34000,118867,3,1
66, M, B, N,21000,49762,8,7
47, F, W, N,26000,114294,9,8
55, M, B, N,24000,45319,3,1
32, M, B, N,52000,48410,9,8
32, F, W, Y,56000,69162,9,9
33, F, W, Y,68000,133298,7,5
57, M, B, Y,30000,130691,8,4
22, M, B, Y,63000,79624,3,9
25, M, W, N,27000,57707,7,3
22, F, W, Y,21000,141081,2,6
22, F, B, Y,23000,53665,2,4
24, F, B, N,31000,113357,5,9
22, M, W, Y,44000,32279,1,5
54, F, B, N,41000,23282,4,0
46, M, W, N,53000,45109,4,4
62, F, B, N,33000,43757,3,2
34, M, W, N,52000,157742,1,0
23, F, B, N,42000,90109,0,7
46, M, W, N,32000,90219,9,5
65, M, B, N,65000,73474,8,0
30, M, B, N,69000,97295,3,6
66, F, W, N,66000,66858,4,8
55, F, B, N,27000,124194,3,3
23, M, B, Y,51000,159482,2,1
20, M, B, Y,58000,73456,9,1
65, M, W, Y,23000,135046,5,0
48, M, W, Y,53000,58521,7,2
65, F, B, Y,44000,109534,8,3
61, M, B, Y,32000,39664,8,5
30, F, B, Y,26000,104180,5,9
33, F, W, N,53000,37903,6,2
26, M, W, Y,38000,89233,6,4
67, F, B, N,36000,82518,2,0
41, M, W, N,57000,154135,8,9
34, F, W, N,24000,47795,6,8
40, F, B, Y,55000,19735,9,0
39, M, B, N,49000,54625,2,7
67, F, B, N,22000,28176,4,2
33, F, B, N,31000,72579,6,9
29, F, W, N,55000,26071,0,1
57, M, B, N,34000,118088,9,5
50, F, W, Y,32000,116592,4,9
54, M, B, N,64000,84354,5,2
51, M, W, Y,24000,96103,4,5
30, F, W, N,49000,38610,1,2
62, M, W, Y,38000,30957,8,9
56, M, W, N,35000,102359,3,2
56, M, B, N,27000,150090,7,3
22, F, B, N,47000,30222,2,6
31, F, W, Y,27000,29020,5,4
20, M, W, N,23000,83011,7,6
54, M, W, Y,37000,120898,1,3
26, M, B, N,52000,30648,5,7
33, M, W, Y,24000,90218,3,7
45, F, B, Y,48000,40579,4,0
28, F, W, Y,39000,124819,3,9
64, F, W, N,64000,47276,5,2
61, M, W, N,68000,81810,0,0
36, F, W, Y,52000,158477,5,1
68, M, W, Y,57000,163024,9,5
41, F, W, N,46000,53774,1,0
57, F, B, N,28000,135646,2,0
52, M, W, Y,58000,11182,6,1
53, M, B, N,43000,73635,5,2
25, M, W, Y,35000,157314,2,8
67, M, B, N,51000,35549,1,2
43, F, W, N,31000,16778,8,5
46, F, B, N,62000,134429,4,8
23, M, B, Y,34000,156433,1,4
65, M, W, Y,52000,95331,3,3
57, F, W, Y,20000,80124,4,4
40, F, W, Y,20000,156162,6,4
36, F, W, Y,41000,169513,6,4
48, M, W, Y,26000,87427,3,9
23, M, W, N,57000,146651,0,7
68, F, W, Y,46000,26517,1,3
20, F, W, Y,40000,13888,1,5
47, M, B, Y,66000,142164,9,6
62, F, B, N,28000,26777,0,5
66, F, W, Y,67000,24684,5,2
63, F, B, N,39000,135572,6,4
62, M, B, N,42000,17641,8,3
21, M, B, Y,53000,10956,5,3
42, F, B, N,31000,26552,6,7
22, M, B, Y,26000,169623,4,8
65, F, W, Y,37000,20250,8,0
36, M, W, Y,47000,115341,7,2
58, M, B, N,34000,80545,2,7
27, F, W, Y,58000,11115,6,0
22, F, B, Y,54000,135805,1,7
22, F, B, Y,29000,118082,9,5
66, F, W, Y,37000,34063,4,6
50, F, B, Y,28000,116753,4,1
38, F, B, N,66000,11311,4,4
31, F, B, Y,65000,146244,6,7
43, M, B, Y,35000,50562,2,2
31, F, W, N,64000,157099,8,7
62, M, B, Y,46000,27350,7,3
48, M, W, Y,64000,133351,7,2
53, M, B, N,23000,17253,1,9
22, M, B, N,49000,99430,1,2
29, F, B, Y,41000,21093,8,1
52, F, B, Y,51000,147554,6,0
47, M, B, Y,60000,163425,8,1
48, M, B, Y,33000,121219,8,3
53, M, B, Y,66000,59938,3,4
63, M, W, Y,48000,70426,6,2
28, M, B, Y,32000,89401,3,6
20, M, B, Y,62000,74245,6,5
53, M, W, N,53000,145773,3,4
51, M, B, Y,28000,146380,0,9
23, F, B, Y,61000,126107,9,9
26, F, B, N,44000,19318,0,5
43, M, B, N,66000,49863,3,4
39, M, W, N,32000,82716,5,2
68, F, W, N,58000,145274,2,4
25, M, W, N,37000,151641,7,8
44, M, B, N,21000,158364,8,0
68, F, W, Y,56000,140284,4,1
32, F, B, Y,39000,60267,1,5
56, M, B, Y,25000,36787,0,5
58, F, W, N,68000,48459,6,7
44, F, W, Y,48000,134784,0,3
25, F, W, Y,65000,17530,6,3
66, M, B, Y,65000,117311,8,1
30, F, B, N,34000,155122,9,4
54, M, B, N,32000,108682,1,1
36, F, W, N,55000,38662,1,0
45, M, B, Y,69000,129976,8,9
56, M, W, N,28000,48505,5,4
26, M, B, N,35000,33753,1,1
49, F, B, Y,25000,153121,2,2
28, F, W, N,59000,113613,2,8
32, F, W, N,51000,121951,7,2
37, F, W, N,48000,64252,7,5
54, M, W, N,43000,141547,4,6
60, M, B, N,58000,87600,1,5
55, M, W, N,24000,50633,2,4
28, F, B, Y,34000,140708,4,3
24, F, W, N,68000,89708,3,6
22, F, W, Y,55000,80970,7,8
63, M, B, Y,68000,20812,3,1
64, F, B, Y,68000,144341,7,2
39, M, B, Y,45000,73084,6,9
28, M, W, N,52000,112143,9,4
20, M, B, N,52000,169733,9,5
51, F, B, Y,36000,42109,8,3
27, M, W, Y,43000,12058,6,3
22, M, W, Y,36000,39279,0,0
47, M, W, Y,43000,76127,7,6
49, M, W, N,55000,102372,4,6
55, F, W, N,48000,97749,5,6
55, M, W, N,39000,161264,2,7
54, M, W, N,30000,141360,7,6
37, M, W, N,53000,141192,8,9
34, F, B, N,43000,108455,1,9
59, M, W, Y,62000,89314,8,2
51, F, W, N,38000,141185,3,2
35, M, B, N,26000,119248,8,2
23, M, B, N,47000,96736,5,1
52, F, B, Y,48000,129208,3,3
69, F, W, N,25000,148139,7,8
64, F, B, N,47000,89379,4,2
50, M, B, Y,40000,127108,3,7
34, F, W, Y,64000,134139,2,2
20, M, B, Y,68000,64550,9,1
22, F, B, Y,59000,54758,2,9
30, M, W, N,54000,104368,3,4
25, M, W, Y,27000,68205,3,5
51, M, W, N,31000,86175,3,9
49, M, W, Y,67000,137681,5,7
49, F, W, N,35000,92550,2,8
36, M, B, N,51000,120507,6,4
41, F, W, Y,69000,96465,6,6
50, F, W, N,64000,18988,7,7
48, F, B, N,35000,84495,6,9
30, F, W, Y,28000,129885,9,2
51, F, B, N,69000,151452,2,7
68, M, B, Y,57000,128107,1,0
23, M, W, N,20000,102054,6,6
26, M, B, Y,31000,160270,3,1
53, M, W, Y,24000,55261,1,2
53, M, W, N,22000,23722,0,1
69, M, B, Y,51000,66909,0,9
35, M, W, N,59000,66674,3,0
27, M, W, N,43000,26248,9,4
39, F, W, Y,68000,125067,2,4
48, F, B, N,49000,162030,6,3
39, M, B, Y,42000,51785,5,2
28, F, W, N,51000,133762,3,0
68, F, B, N,27000,153848,6,6
47, M, B, N,62000,163745,3,7
53, M, W, Y,46000,53209,3,2
64, M, B, N,62000,25534,8,6
63, F, W, Y,44000,126782,1,6
58, M, W, N,29000,64440,5,1
37, F, B, Y,43000,121319,3,3
64, M, W, N,57000,145689,0,5
60, F, B, N,52000,138770,3,2
56, F, W, N,46000,145887,5,4
28, M, B, Y,63000,107741,3,0
40, F, B, Y,24000,43384,3,4
31, F, B, Y,53000,136688,2,2
37, M, B, Y,68000,103194,6,9
34, F, B, Y,27000,24457,4,2
42, M, B, Y,55000,92071,7,2
64, F, W, N,69000,83808,0,7
63, F, B, N,29000,19379,1,9
40, M, B, Y,63000,33539,6,1
63, M, W, N,60000,139382,7,4
42, F, W, N,52000,114841,2,1
67, M, B, Y,34000,70568,0,9
29, F, W, Y,37000,147505,6,5
36, F, B, N,34000,127646,7,9
27, M, W, N,30000,121608,0,6
58, F, W, N,27000,161825,5,1
69, F, W, N,34000,40300,4,4
22, F, W, Y,43000,45023,3,8
36, M, W, N,43000,129329,4,8
44, F, B, Y,31000,53600,3,3
55, M, W, Y,47000,168902,2,7
50, M, B, N,58000,87271,5,3
28, F, B, N,21000,103546,6,9
51, F, B, Y,55000,58802,4,0
26, F, B, Y,62000,125554,5,3
46, F, W, Y,62000,150127,1,9
35, F, W, N,59000,67669,2,2
56, M, B, Y,36000,150502,5,4
35, M, B, Y,58000,60621,4,2
56, M, W, Y,59000,12327,3,9
49, F, B, Y,20000,131138,4,7
27, F, W, N,40000,120258,3,1
40, M, B, N,53000,136069,3,8
25, M, B, Y,51000,129238,2,1
53, F, W, N,51000,28223,6,9
68, F, W, Y,47000,67065,2,9
55, F, B, N,55000,169575,8,6
50, F, W, Y,61000,77126,2,4
63, M, W, N,67000,167440,7,1
20, M, B, Y,52000,16927,9,4
64, M, B, N,23000,29257,7,8
52, F, W, N,37000,168036,2,5
59, F, W, Y,45000,111597,3,9
26, M, W, Y,44000,33064,3,4
50, M, W, N,25000,59029,0,0
68, F, W, Y,47000,75315,8,2
32, F, W, Y,50000,168461,3,6
42, F, B, Y,50000,96729,6,3
38, M, W, Y,52000,14584,2,7
64, M, B, Y,49000,149739,2,3
62, F, B, N,56000,92051,6,6
69, M, B, N,65000,158666,2,4
47, F, W, Y,41000,110000,5,0
66, M, W, Y,59000,66285,9,8
22, F, W, Y,56000,94563,2,4
29, F, W, N,37000,121179,6,9
67, F, B, Y,42000,94972,2,5
59, F, B, N,39000,161511,4,7
56, F, W, N,67000,88904,9,9
59, M, B, Y,43000,150836,3,1
29, M, B, Y,53000,122667,3,6
62, F, W, Y,42000,101576,1,0
30, F, B, Y,25000,121872,9,5
53, M, B, N,23000,121792,8,4
65, M, W, N,44000,128208,0,7
64, M, W, Y,64000,80869,6,8
20, F, W, Y,22000,157941,4,1
68, F, W, Y,51000,29741,1,0
53, F, B, N,49000,37776,7,3
41, M, B, N,63000,151282,8,1
63, F, B, Y,29000,93684,0,0
34, M, B, Y,61000,16490,1,1
53, M, W, N,50000,88346,6,5
26, M, W, Y,33000,162088,5,4
44, M, W, Y,26000,82817,9,1
25, M, B, Y,67000,85160,4,9
34, F, W, N,23000,58044,8,9
21, M, B, N,38000,70461,7,1
48, F, B, N,51000,131867,8,2
29, M, W, N,36000,66010,3,3
29, M, W, Y,36000,47122,4,2
56, M, B, Y,64000,62607,7,0
54, M, W, Y,66000,166467,1,1
38, F, W, Y,48000,72887,0,6
45, F, B, Y,53000,169571,6,3
35, M, B, Y,69000,85535,1,9
37, F, B, Y,37000,168272,8,4
28, F, B, N,22000,90304,6,3
43, M, B, Y,34000,35349,3,3
41, M, B, N,57000,149437,6,8
60, F, B, N,36000,142509,8,5
65, F, B, N,67000,51138,5,2
24, F, B, Y,52000,23240,1,7
69, F, B, Y,50000,40705,4,6
34, F, B, Y,54000,156137,8,9
55, F, W, Y,52000,164955,4,4
38, M, W, Y,50000,104332,1,7
69, F, W, N,28000,125566,4,3
60, M, B, Y,31000,46651,6,3
55, M, W, N,58000,136960,3,5
46, M, W, N,69000,136127,8,1
20, M, B, N,28000,124348,2,3
36, F, B, Y,61000,161493,5,9
43, M, B, Y,42000,77574,1,3
54, M, W, Y,59000,107271,2,6
63, F, W, N,51000,96365,7,8
57, F, B, Y,49000,168100,0,0
47, F, W, N,33000,142632,9,3
56, F, B, N,64000,92908,4,1
62, F, B, N,33000,35430,4,3
25, M, B, Y,49000,14571,4,2
69, F, W, N,41000,104211,6,5
43, F, B, N,47000,160666,1,9
30, M, W, N,22000,75994,8,4
45, M, B, Y,57000,80963,2,2
37, M, W, N,52000,52077,3,9
69, F, B, N,33000,147260,0,4
26, F, W, N,67000,109909,1,6
39, F, W, N,32000,121208,3,7
43, F, B, Y,31000,65761,6,9
45, M, W, Y,35000,25726,7,4
21, M, W, Y,23000,13811,6,2
47, M, B, N,21000,115658,8,8
54, F, W, N,62000,57263,1,4
26, M, W, N,60000,143274,6,4
39, M, B, N,54000,87141,9,3
40, F, B, Y,63000,74254,4,2
69, F, B, N,48000,24370,6,0
33, M, B, Y,45000,129773,7,1
56, F, B, N,62000,20774,9,4
25, F, B, N,48000,150319,2,2
45, M, W, N,46000,154614,6,3
68, M, W, N,67000,76856,6,2
33, F, W, N,59000,156289,2,5
57, F, B, N,53000,24977,8,6
65, F, B, N,62000,59840,6,4
61, M, B, N,42000,67650,9,0
57, F, B, Y,67000,155851,0,7
47, M, W, N,36000,42199,6,2
32, M, B, Y,32000,101412,4,3
67, F, W, N,38000,57136,4,0
59, F, B, N,61000,122727,8,8
30, M, B, Y,55000,14470,7,7
47, M, W, Y,66000,86035,7,8
34, F, B, Y,36000,23126,5,3
49, F, W, N,41000,92424,4,2
68, F, W, Y,44000,99083,4,6
22, M, B, N,21000,52206,0,0
29, F, W, N,50000,147873,5,0
69, M, W, N,45000,54447,6,9
27, M, W, N,66000,145057,3,2
22, F, B, Y,38000,27290,2,2
32, F, W, Y,45000,150302,6,1
20, M, W, Y,39000,104695,7,4
26, F, B, N,21000,150686,1,6
36, M, W, N,69000,115219,7,3
44, M, B, Y,65000,88863,4,6
56, F, B, Y,53000,168465,2,0
67, M, W, N,33000,151700,8,9
45, M, B, N,53000,34817,9,5
53, M, B, Y,65000,155018,0,2
44, M, B, Y,45000,14095,9,3
43, M, W, Y,44000,100066,3,7
46, F, W, Y,40000,108751,3,1
67, F, B, N,40000,17343,5,9
57, F, B, N,51000,117226,5,4
59, F, B, N,28000,133403,8,1
41, M, W, N,66000,103106,7,3
65, M, W, Y,67000,36261,7,9
67, F, B, Y,23000,95687,0,9
48, F, B, Y,23000,35027,5,7
26, M, B, Y,67000,157586,7,1
47, M, W, N,44000,109398,5,3
26, M, W, Y,52000,75013,2,3
